business_name,technical_name,rule_name,object_name,start_line,start_column,end_line,end_column
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminApproveRecipe,2615,8,2625,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteArticle,2429,8,2439,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteArticleCategory,2794,8,2804,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteRecipeCategory,2750,8,2760,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteRecipeComments,2702,8,2715,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminGetArticleComments,209,7,219,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminGetRecipeCategoryManager.get,227,11,227,84
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminGetRecipeComments,267,7,277,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManager,2558,8,2586,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerDelete,2603,8,2613,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerGetTotalComments.get,2219,12,2219,79
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerGetWaitingforApprovalCount.get,2228,12,2228,82
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerWithCustomPaging,2516,8,2556,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminUpdateEmailAndSMTPAddress,2588,8,2601,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminUpdateLastViewedHours,2627,8,2637,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminUpdateShowHideComment,2639,8,2649,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.ArticleCountAll.get,2192,12,2192,73
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.CategoryCount,2164,7,2175,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.DeleteArticleComment,2096,7,2109,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.DeleteMultipleArticleComment,2111,7,2124,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.EventWeekViewBeginAndEndDate,1612,7,1625,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.FinalizeAddArticle,2408,8,2418,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllArticleByAuthor,2467,8,2488,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllArticleCommentedByUser,2490,8,2511,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllPublicEventsCalendar,1579,7,1595,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllRecipeCommentedByUser,2019,7,2037,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllRecipeSubmittedByUser,1999,7,2017,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleCategory,2306,8,2318,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleCategoryList.get,2240,12,2240,78
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleCategoryName,2320,8,2330,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleComments,2126,7,2135,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleDetail,137,8,150,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleSearchResult,2441,8,2465,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticlesInCategory,2255,8,2276,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetCatName,230,7,241,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetCategoryHomePage.get,53,11,53,77
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetCommentsRecipeDetail,152,8,162,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageEthnicRegionalCategory.get,80,11,80,88
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageMainCourseCategory.get,71,13,71,92
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageRecipeoftheDay.get,89,11,89,72
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageTotalCategoryCount.get,2201,12,2201,86
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageTotalRecipeCount.get,2210,12,2210,78
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast10UpdatedArticle.get,444,13,444,85
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast10UpdatedRecipe.get,453,13,453,84
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast20UserWhoSubmittedRecipe.get,370,13,370,93
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast20UsersWhoSubmittedArticle.get,379,13,379,95
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast25UsersWhoAddedAFriend.get,397,13,397,91
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast25UsersWhoAddedRecipeInCookBook.get,406,13,406,100
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast25UsersWhoCommentedARecipe.get,415,13,415,95
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast50ExceptionErrorLog.get,388,13,388,88
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast5ArticleByUser,467,9,476,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast5RecipeByUser,456,9,465,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast5UsersWhoSavedMyRecipeInCookBook,695,7,705,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLastArticleID.get,2426,12,2426,72
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLastViewedRecipe.get,98,13,98,76
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetMostpopularRecipesSideMenu,2039,7,2052,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetNewFriendsWaitingForApproval,1790,7,1799,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetNewestArticleSidePanel,2243,8,2253,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetNewestRecipesSideMenu,176,7,189,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetPastPublicEvents,1567,7,1577,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetPrivateMessageStatistic.get,1335,11,1335,86
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetPublicEventDetails,1627,7,1636,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRSSMostPopularRecipe.get,197,11,197,70
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRSSNewestRecipe.get,206,11,206,73
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRandomRecipeSideMenu,110,8,120,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeAlphaLetterWithPaging,1928,7,1952,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeCategoryDropdownlist.get,62,11,62,77
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeCategoryList_SideMenu.get,107,12,107,85
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeCategoryWithCustomPaging,1902,7,1926,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeDetail,122,8,135,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeImageFileNameForUpdate,243,7,253,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRelatedArticle,2292,8,2304,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRelatedRecipe,164,8,174,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetSearchResult,1975,7,1996,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetSiteConfiguration.get,511,13,511,87
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetSortRecipePage,1954,7,1973,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetTop10OtherArticlesByThisAuthor,2278,8,2290,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetTop25UsersWhoCommentARecipe.get,493,13,493,92
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetTop25UsersWhoCommentAnArticle.get,502,13,502,94
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetTop50UsersWhoHasNotActivatedAnAccount.get,424,13,424,102
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUnApprovedArticle.get,308,13,308,82
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUpComingMonthPublicEvents,1555,7,1565,10
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUserPhotoByUserID,255,7,265,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsers,1124,7,1134,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersCookBook,1834,7,1844,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersCookBookMain,1846,7,1868,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersFeaturesConfiguration,683,7,693,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersFriendsList,1701,7,1714,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersFriendsListMain,1689,7,1699,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersPrivateMessages,1187,7,1212,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersReadPrivateMessage,1214,7,1227,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersReadSentPrivateMessage,1229,7,1242,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersRecipeInCookBook,1819,7,1832,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersSuspenionNote,767,7,777,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersWhoAddMeInFriendsList,1716,7,1725,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetUsersWhoSavedThisRecipeInCookBook,707,7,717,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetViewUsersRecipeSavedPublishedByMe,1884,7,1897,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.InsertArticleComment,2057,7,2079,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.MarkPMasOldMsgViaAjax,1409,7,1422,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.PublicEventWeekView,1597,7,1610,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.RecoverLostPassword,1030,7,1040,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.SearchUser,779,7,798,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.ShowAllMembers,800,7,819,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.ShowAllMembersAdmin,821,7,846,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.ShowAllPMBlockedUsersByUserID,1452,7,1462,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.SiteStatisticsCounter.get,299,13,299,79
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.UpdateArticle,2378,8,2406,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.UpdateArticleCategory,2779,8,2792,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.UpdateArticleComment,2081,7,2094,8
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.UpdateRecipe,2651,8,2683,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.UpdateRecipeCategory,2735,8,2748,9
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.UpdateRecipeComments,2687,8,2700,9
